,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
63,"24, Galashiels Road, Walkerburn, Peebles EH43 6AG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20181875?s=38b9f31710bac2798974093b912c58d3eb743a63847fd905e32fcbfd345cb9fa,55.62343,-3.0185,ebe8f66b-9214-441e-98da-5a483193d69d,63
64,"23, Galashiels Road, Walkerburn, Peebles EH43 6AG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20155136?s=13ba84c13c5cf54c2b14fe7a35f3fd68cb218ad799437dadd96de8b015a10ca9,55.62343,-3.0185,f0693124-619e-459f-a512-7c2802ffb265,64
65,"2, Plora Terrace, Walkerburn, Peeblesshire EH43 6AX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20128901?s=0d1c98448125c787a2105f0a5cf9919e31cd3cb7da166ae72494272778c4f5de,55.6236,-3.01993,4ceb4530-5b15-4739-9bde-ba68f00faec9,65
66,"6, Phoenix Court, Walkerburn EH43 6AS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20128895?s=b5d215a1905b2146f4a1a73523981505d58d503a98ee66ce41bd13906b476364,55.62433,-3.0074,c8ad9145-7903-4c2b-a203-ca26011ff393,66
67,"Galashiels Road, Walkerburn EH43 6AF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20098337?s=0a5914d019b82d1e89796ebd2ab61bb5cfc759ed6ee6ca265a743a5df29ba28f,55.62356,-3.01389,d3291106-eb67-4547-b088-ade76083e81f,67
68,"9 Glenbenna, Walkerburn, Peeblesshire EH43 6DD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20063735?s=9998c81e255588eafa89fe63014214fc3db696ca74acfc1e235d00cfe1b1bc08,55.61976,-3.00633,6014523e-4314-4d55-ad02-6d2d9a0ddef1,68
69,"1, Caberston Avenue, Walkerburn, Peeblesshire EH43 6BA",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20023424?s=df1543fbc25a6f45487191b9fc66579ad3e680bd413b9f3d68b55e746daf6d21,55.62546,-3.02315,99a952d4-093a-46e8-81ea-bb3094df061f,69
70,"1, Hall Street, Walkerburn, Peeblesshire EH43 6AE",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20023412?s=5cd75ea30a50b007853737728b94ea891a3ffacacd04e4f06ecd58417186c41d,55.62366,-3.01247,ce8b3389-ae3d-43fe-a931-e7e15e14a010,70
71,"58, Galashiels Road, Walkerburn, Peebles EH43 6AD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20023409?s=1305555da00d14e1eca52ed96397c90bd4f85ac2ee0fcd3d6bce853733db5de6,55.62412,-3.01153,9c873d9d-c9aa-46fe-8add-4ceec252cd6c,71
72,"3, Plora Terrace, Walkerburn, Peeblesshire EH43 6AX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19979684?s=8677152afacddcc0d39ac1b066e93cf295bd26e8691da704505219211e58093f,55.6236,-3.01993,007043d9-3f5b-4d1d-b70a-df289f1217d9,72
