,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
91,"7 Bonar Court, Bonnygate, Cupar, Fife KY15 4LF",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-123751277-21299536?s=639f2f45366e00fd7abd06da2819b7d054b5cf36affaf20b7a476e4d677765b9,56.31899,-3.01705,3f0e4ba0-430f-44d7-8e82-55b20ec2e520,91
92,"36, Upper Dalgairn, Cupar, Fife KY15 4JJ",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-85346109-21299530?s=ca894e3278ca266a6dc9edc64c8c8da984f1da4b1a1bf6d3ac502a5749005afe,56.3235,-3.01507,a7b4ac42-a220-477b-a2b2-17f16432cece,92
93,"Inan Park, Tor Of Forret, Cupar, Fife KY15 4PY",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299539?s=41812441c9dbfa844853ba741cd425fe256edf1a74e25f59a59202c902bcb505,56.36478,-3.00986,e051fccb-7bae-433b-8a8a-cff4881b1956,93
94,"17, East Road, Cupar, Fife KY15 4HQ",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-122032607-21299518?s=2c5e148070d6d268d659cd69c421c6185dc3feb7756b80f9eafaec70d7f206ad,56.32098,-3.00466,cf1c0047-dace-4489-b95f-16dcfa0a3590,94
95,"11, East Road, Cupar, Fife KY15 4HQ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299521?s=115d12edcd9becf41d4d761d64ad9374c0510d6937aed65759225c28ea29db9e,56.32098,-3.00466,142cfc20-137b-4c7a-af7a-874ffc8d5cfc,95
96,"Lendrum Cottage, South Street, Falkland, Cupar, Fife KY15 7AT",Unknown,4.0,https://www.rightmove.co.uk/house-prices/details/scotland-85309839-21299584?s=970f94025724e4d487956067a729aa04d71801c7b0fd5fe24bbec9d387dad04f,56.25172,-3.20394,b0cea393-b332-42aa-b2d2-457a00b14c87,96
97,"23, Argyll Cottage, Cupar Road, Kettlebridge, Cupar, Fife KY15 7QD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299602?s=fc0e6cbf671ea2069363a1c103f8198bc70d7316856e10860ef0d2855de5cb91,56.25541,-3.1169,a0728faa-27eb-4064-92eb-fa28712a2e69,97
98,"20, Robertson Road, Cupar, Fife KY15 5YR",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-123239792-21299581?s=7370349f909c4f0e201cc5bd981d80a862007361e85ce4541ab22b462fd470ac,56.31327,-3.00203,e808fb27-fb19-4fdd-8288-20e4be1957c9,98
99,"78, Cupar Mills, Cupar, Fife KY15 5ES",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-116322329-21299557?s=a7f1803ce29f26be1cb7febccc17df80307c7e1c38ab1d37bd14b00ba474c11e,56.31214,-3.01946,73c5af84-97ed-497d-9788-2dbce7e079b3,99
100,"Cults Mill House, Cupar, Fife KY15 5RD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299566?s=0ab0f2ef66c1518416e2802a80bb8ee443ae18d4fadff491548c678bf6345be9,56.28906,-3.06149,4b5475fd-cd29-43ab-a972-b4546e6ef341,100
101,"27, Hill Street, Ladybank, Cupar, Fife KY15 7NP",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-122837702-21299596?s=bfff2b1d8cb0a69de2da2025e3643c5e76d7eeeb736352f880c402efba9a0766,56.27646,-3.12413,02d7a450-402c-4d2a-aa9c-73937072da0d,101
102,"27, Osnaburgh Court, Dairsie, Cupar, Fife KY15 4SU",Unknown,4.0,https://www.rightmove.co.uk/house-prices/details/scotland-123045929-21299542?s=884330ce046fbc5bd1c2fc2b415f62d650b1ac9cc0df450275abfeefe32f78af,56.34361,-2.94911,72b4d8d3-80a8-4820-a27a-b1eb22ab2354,102
103,"Westwind, Blebocraigs, Cupar, Fife KY15 5UF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299575?s=813785e476a92aa60f6c68dfbcd05b4c326b41ea63043e526981209d141444e7,56.32693,-2.92089,34ffa2d4-1c82-4ef1-aae1-fe5ff5f8dc8a,103
