,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
68,"166, Croftfoot Road, Glasgow G45 9HH",Unknown,4.0,https://www.rightmove.co.uk/house-prices/details/scotland-113114843-21142633?s=ccd02a39555af957ec9e0bc879648c16bee2b74b07b09fe4b5f85ab8fbca4bb3,55.81057,-4.23108,12d18acb-864e-4c74-be27-426b4154221c,68
69,"60, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142645?s=27b78e174a2701f31f9cb2af65aac3a319ffa52f66f55158c48c61e6e1952904,55.80344,-4.22796,5f8d23d8-bf9c-4fd9-8558-9458cdb55d91,69
70,"21, Cavin Drive, Glasgow G45 9TT",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142669?s=4cac89946c22cbba5c56e0dd73ad73233a0eeee54a6c92893e26824d0f179727,55.81024,-4.22946,e85c7259-d4a9-4e3d-95b3-21f95dc5f1d9,70
71,"17 G/2, Raithburn Road, Glasgow G45 9RR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142657?s=01d54f2286c6f4017ac609e680505e7faa8d0a2f4b7a2e99741d201cb17aab22,55.80714,-4.24684,887bb6b3-9499-4bca-b617-023116174785,71
72,"58, Ardencraig Terrace, Glasgow G45 9BH",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142627?s=ea5c3a142630afc8b37e5535277df7b95086f848a00f7d1fe4ab8bfc1c9fb685,55.80263,-4.22775,745fb2c8-0753-4fd2-9b76-00b2d00c4f33,72
73,"106, Bowhouse Drive, Glasgow G45 0NB",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142624?s=f24e35ef303d33489781fb2d25e6fc90ec7ba8f66d6a75119a8626c6c99ce391,55.81262,-4.21731,aec67acd-0fee-420e-ba0c-862e0ab4ea4c,73
74,"33, Linndale Oval, Glasgow G45 9QT",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-112853378-21142654?s=ffbdcc7cf1777e9ea15d8f180f06b26e83447fd8e56a0389abc5195519e890c7,55.80089,-4.24951,ef8991c6-ea79-4c9b-86bf-a95e2ccc29c1,74
75,"50, Bowhouse Drive, Glasgow G45 0NB",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-112865960-21142621?s=29f469d33168828f868e3513243dbd9dd11231d6d32f6c25db37c533ed7679a3,55.81262,-4.21731,2983a89f-c880-4449-891d-328e7b549099,75
76,"33, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142642?s=11dd536eb8e1c1b4f7d0e5412a5355c18cdc1663c5f7858c1c7e462645b58d19,55.80344,-4.22796,193e0a38-e7f4-4032-86a8-c6b26a78e188,76
77,"56 3/2, Raithburn Avenue, Glasgow G45 9RX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142660?s=ac1328421b9a8e3db81d08b0e8b7080eb33b50b8ed5d028ab7d5b4371e1bcba4,55.80625,-4.24631,71965271-4dac-4940-bc9c-e751f931fb10,77
78,"11, Castlemilk Drive, Glasgow G45 9TL",Unknown,4.0,https://www.rightmove.co.uk/house-prices/details/scotland-110011415-21142663?s=37d86c4fdb3b56233b12cdf006a99b8a79a41b8cd7c476c5911868520fbd20f4,55.81095,-4.22519,6e129900-1925-47bd-bd9b-3f3e79fac0d3,78
79,"16 Flat 2/1, Cavin Road, Glasgow G45 9TS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142666?s=799db943f0625f72c43b128d73bab539e9b8d96a47cd21469fc46787a83ebec7,55.81001,-4.22753,11b3b064-420e-445d-864b-522a79d59bf7,79
80,"15, Iris Avenue, Glasgow G45 0EW",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-114126152-21142618?s=2f75ea677c73068ee0caa4718ec1bdfc94797c95b064879130537880586a03a0,55.80408,-4.21714,301ea5e0-ade4-45ef-9533-7a8e78258f26,80
81,"35 0/3, Arnprior Road, Glasgow G45 9HF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142630?s=7275d18fb6bedf078466db87ffd251130cbe6a06d164c7a81ce863851a90a9f0,55.80902,-4.23737,f27f9e65-f302-481c-8c55-8474649c088f,81
82,"43, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142651?s=25b8eb64e50829fd29d0059670b9484dd5c1c50e347036ac54008fdde5bd9685,55.80344,-4.22796,a769e931-8724-4890-a04e-07c58ea9e6af,82
83,"36, Croftfoot Quadrant, Glasgow G45 9HJ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142636?s=36556b279be4ab698d68a25b6c73ab485c2de84f969ba15a28a3a51d93de88fd,55.8103,-4.23138,ee40dd6a-0b9f-403f-adc3-04608149ebf0,83
84,"41, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21142648?s=466782692b54df1e35bd17d4043abfb0a5eede0dfaf7e123e9ea694c5cd44853,55.80344,-4.22796,4b144624-dbdb-4b86-9ff9-9fc8ad290a21,84
85,"33 House 3, Dougrie Place, Glasgow G45 9AR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21110389?s=d4b756eb96dc91b4a3077f5aa22650774cf1341ef174f4ea03a0936298741972,55.80429,-4.23567,9aa3987b-62a6-4efc-8bf4-444ea30ecd73,85
86,"45, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21110407?s=d3ae43f863606028e1202fab262d48d4011170a30c38d637b0b99ba1e6d7814f,55.80344,-4.22796,8451c0b9-91f2-4a9f-a39c-144235f4a968,86
87,"34, Bowhouse Drive, Glasgow G45 0NB",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-111660443-21110386?s=bfcbed9ec88d31719abe0d9d8387b1134a9ed45c110c790f7bb301da80a6ec27,55.81262,-4.21731,824d04cf-bb30-4f88-961b-3cac7f53adcb,87
88,"39, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21110404?s=b4f7acc31549574ced041c48ee4c7462fa1718d8aa2e76bc9dc78e06561f1d3a,55.80344,-4.22796,579cb29f-e398-4694-b47a-a2c1127ec456,88
89,"4 Flat 2/1, Croftfoot Street, Glasgow G45 0BP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21110383?s=850501a8994bca371eab2097ac4e73f2920662baf8dd46578283afe7e7b7045d,55.81162,-4.21789,946a8434-513a-4199-ad2f-1d61eb59120a,89
90,"54, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21110398?s=379d85ce91f40edfee648ea0a669cb4ba3504478ac158eebdc4cae34fa716b3d,55.80344,-4.22796,46213e82-b71c-467e-9849-635bae2351f1,90
91,"5, Westcastle Court, Glasgow G45 9DL",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21110392?s=4d432a00bb57a043ebf0154dce224b5212e8b344cfecb319418fff85e60bce82,55.80646,-4.23978,14cb5993-fbb6-4cec-a8b9-b8563a125352,91
92,"56, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21110401?s=35ebcc754b3c3a8d15ba6dde1139c234b8c0accbb026da1b67219b4efc5bfa43,55.80344,-4.22796,3c9b08c4-ff33-4da4-91d7-fed11413dd29,92
93,"8, Ardencraig Road, Glasgow G45 9BG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079978?s=2561e1e3dd795ab81418544b06b149e9b1bd49b7adbe1fa8d6471a7b829e1216,55.80378,-4.22893,ff7f9f5a-c2da-4be6-953e-b33b6a6c25a5,93
94,"1a, Ardmaleish Road, Glasgow G45 9JL",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-109495496-21079984?s=814271c511372b7b7c9a1ec2cc8c8291d6a3c26f8644c3dfc23f3c98b8012a00,55.80244,-4.23364,feb3dcd0-2dad-4f49-8d52-43a900d2d8b6,94
95,"29 Flat 2/1, Birgidale Road, Glasgow G45 9LZ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21080002?s=971f54d6aac0bda0d2d7e38080b06a4de06e2ae3cfe42cf81177bc15c9c4dbf6,55.80126,-4.23916,72c774d0-41e0-450b-8fb9-04824fb6da00,95
96,"72, Drakemire Drive, Glasgow G45 9SA",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-109108352-21080008?s=eb1319d51d6508bbde1bd4125aa685a3d61cd4195cfe0183002df51441cd2de4,55.80584,-4.24884,41a059f6-aaa1-47fc-a6cb-47f3c15ea058,96
97,"36, Tormusk Gardens, Glasgow G45 0DL",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079972?s=491dc9024778c83ec0875d8891512caf0aaffdca57edc6b2475f30b7989701aa,55.81008,-4.21333,09e743a0-933a-4489-9842-49e09023b25c,97
98,"37, Ardencraig Terrace, Castlemilk, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079996?s=7c1473ef6da3eeaa361b49dd5eda55fdc5cf6d20dc0ac489967df686bf705e5f,55.80344,-4.22796,1927af18-1fcf-4a67-8ff3-ffa8449b662b,98
99,"35, Stravanan Road, Castlemilk, Glasgow G45 9LY",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079999?s=889892ca2e6d00b86c410d4fa1ef33e2bb2f1e4e9565afebd0666258c4197e38,55.80104,-4.23628,2f72854e-4e4b-4822-bcc3-aeacbfa6d673,99
100,"21, Bogany Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079990?s=5ab608a4e5087780241652d7fd2bb84ee907f483fde5bfe2c878f915f798a8dd,55.80344,-4.22796,2efc052b-16e7-42c8-ba0e-869f93898e12,100
101,"52, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079987?s=cc7135bd3ce3bab1bd50f721ca8bcaf3233b1972459e22282aba38b274fba808,55.80344,-4.22796,84028f99-bb30-4e0b-ad1c-24d31e4fd30a,101
102,"30 0/1, Raithburn Avenue, Glasgow G45 9RL",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21080005?s=ff460ca2e75b0013a3d8a4fccf840a04b7107adcfe4d9e22b7e38ff4308970c6,55.8079,-4.24433,20c410f1-60a9-4548-8edb-aa9f81ab90e6,102
